,SPY,GLD,IEF,IWD,QQQ,SHY,SMH,DATE,YEAR,YEAR_MONTH
517,69.28496551513672,92.3499984741211,66.01608276367188,33.59504318237305,31.41329574584961,71.00226593017578,9.188986778259277,2009-06-17,2009,200906
518,69.7920150756836,91.61000061035156,65.21412658691406,33.895809173583984,31.35203742980957,70.88319396972656,9.009313583374023,2009-06-18,2009,200906
519,70.04925537109375,91.9000015258789,65.5158462524414,34.003238677978516,31.688541412353516,70.9258041381836,9.150484085083008,2009-06-19,2009,200906
520,67.94869232177734,90.54000091552734,65.86894989013672,32.97196960449219,30.74210548400879,71.01927185058594,8.87669849395752,2009-06-22,2009,200906
521,68.00198364257812,90.91999816894531,66.0822982788086,32.98629379272461,30.6719970703125,71.01927185058594,8.812527656555176,2009-06-23,2009,200906
522,68.58800506591797,91.44999694824219,65.83214569091797,33.25128173828125,31.189035415649414,71.01073455810547,8.992201805114746,2009-06-24,2009,200906
523,70.0797119140625,92.30999755859375,66.65614318847656,33.96027755737305,31.802486419677734,71.14682006835938,9.120538711547852,2009-06-25,2009,200906
524,69.89704132080078,92.29000091552734,66.74446105957031,33.838531494140625,31.872596740722656,71.18077850341797,9.137650489807129,2009-06-26,2009,200906
525,70.55155944824219,92.04000091552734,66.88422393798828,34.33984375,31.942703247070312,71.18077850341797,9.141928672790527,2009-06-29,2009,200906
526,69.98075866699219,91.18000030517578,66.7076644897461,34.082027435302734,31.8813533782959,71.1723861694336,9.176154136657715,2009-06-30,2009,200906
527,70.26995849609375,92.38999938964844,66.66485595703125,34.18944549560547,31.898866653442383,71.24214172363281,9.308770179748535,2009-07-01,2009,200907
528,68.35206604003906,91.25,66.88619232177734,33.09378433227539,31.197803497314453,71.31875610351562,9.227487564086914,2009-07-02,2009,200907
529,68.34443664550781,90.76000213623047,66.93045806884766,33.050498962402344,31.03129768371582,71.34432220458984,9.167596817016602,2009-07-06,2009,200907
530,67.02021026611328,90.70999908447266,67.196044921875,32.38688659667969,30.26011085510254,71.33582305908203,8.932311058044434,2009-07-07,2009,200907
531,66.97451782226562,89.2699966430664,67.97065734863281,32.14886474609375,30.4178466796875,71.4464111328125,8.78686237335205,2009-07-08,2009,200907
532,67.1038818359375,89.51000213623047,67.5722885131836,32.336395263671875,30.470436096191406,71.41240692138672,8.923755645751953,2009-07-09,2009,200907
533,66.9440689086914,89.58000183105469,67.99290466308594,32.19935607910156,30.601886749267578,71.48052978515625,8.970810890197754,2009-07-10,2009,200907
534,68.57276916503906,90.19000244140625,67.7494125366211,33.10099411010742,31.189035415649414,71.4379653930664,9.176154136657715,2009-07-13,2009,200907
535,68.9609375,90.80999755859375,67.29931640625,33.30295944213867,31.302953720092773,71.38689422607422,9.338714599609375,2009-07-14,2009,200907
536,70.97779846191406,92.23999786376953,66.42879486083984,34.39213943481445,32.35458755493164,71.21659851074219,9.796452522277832,2009-07-15,2009,200907
537,70.86360168457031,91.9800033569336,66.8271484375,34.70231246948242,32.74016189575195,71.3272705078125,10.01034927368164,2009-07-16,2009,200907
538,71.63990020751953,91.93000030517578,66.37715148925781,34.63737869262695,32.91543960571289,71.3017349243164,10.12585163116455,2009-07-17,2009,200907
539,72.40097045898438,93.27999877929688,66.62055969238281,35.04130554199219,33.23093032836914,71.29320526123047,10.254190444946289,2009-07-20,2009,200907
540,72.73587799072266,93.12999725341797,67.36570739746094,35.149532318115234,33.458763122558594,71.37835693359375,10.185744285583496,2009-07-21,2009,200907
541,72.72066497802734,93.44000244140625,66.96733093261719,35.17115020751953,33.739200592041016,71.34432220458984,10.429583549499512,2009-07-22,2009,200907
542,74.3265151977539,93.26000213623047,66.31806182861328,36.10164260864258,34.48408889770508,71.21659851074219,10.604981422424316,2009-07-23,2009,200907
543,74.63090515136719,93.41000366210938,66.45829010009766,36.3829460144043,34.22117614746094,71.2591552734375,10.609256744384766,2009-07-24,2009,200907
544,74.85162353515625,93.70999908447266,66.14844512939453,36.57770919799805,34.48408889770508,71.20812225341797,10.609256744384766,2009-07-27,2009,200907
545,74.50154113769531,92.11000061035156,66.28121948242188,36.41180419921875,34.24748992919922,71.16547393798828,10.69909381866455,2009-07-28,2009,200907
546,74.31889343261719,91.19999694824219,66.3254623413086,36.072784423828125,34.475303649902344,71.12293243408203,10.622092247009277,2009-07-29,2009,200907
547,75.0951919555664,91.62000274658203,66.59107971191406,36.685916900634766,34.676876068115234,71.1314697265625,10.61353588104248,2009-07-30,2009,200907
548,75.20174407958984,93.3499984741211,67.26248168945312,36.750816345214844,34.57172393798828,71.25064086914062,10.67342758178711,2009-07-31,2009,200907
549,76.4422607421875,93.87000274658203,66.54772186279297,37.53705596923828,35.088768005371094,71.15003204345703,10.810320854187012,2009-08-03,2009,200908
550,76.64019012451172,94.68000030517578,66.35533142089844,37.760658264160156,35.088768005371094,71.09040069580078,10.80604362487793,2009-08-04,2009,200908
551,76.41946411132812,94.77999877929688,65.97796630859375,37.8832893371582,34.81709671020508,71.06481170654297,10.703372955322266,2009-08-05,2009,200908
552,76.023681640625,94.5999984741211,65.97796630859375,37.724605560302734,34.5103759765625,71.06481170654297,10.562201499938965,2009-08-06,2009,200908
553,77.02067565917969,93.75,65.54141998291016,38.28722381591797,34.94854736328125,70.94544982910156,10.536532402038574,2009-08-07,2009,200908
554,76.86087036132812,92.93000030517578,65.96318817138672,38.171817779541016,34.70317459106445,71.05628204345703,10.468085289001465,2009-08-10,2009,200908
555,75.9019546508789,92.79000091552734,66.42190551757812,37.52262878417969,34.405208587646484,71.13302612304688,10.369694709777832,2009-08-11,2009,200908
556,76.71629333496094,92.94999694824219,66.2369613647461,38.01311492919922,34.93979263305664,71.15858459472656,10.459529876708984,2009-08-12,2009,200908
557,77.30227661132812,93.72000122070312,66.75482940673828,38.36656188964844,35.13258361816406,71.27793884277344,10.703372955322266,2009-08-13,2009,200908
558,76.70867919921875,93.0,66.96197509765625,38.027565002441406,34.729461669921875,71.32909393310547,10.502307891845703,2009-08-14,2009,200908
559,74.82119750976562,91.61000061035156,67.4207763671875,36.97443389892578,33.7216682434082,71.40576171875,10.249913215637207,2009-08-17,2009,200908
560,75.41484069824219,92.05999755859375,67.18401336669922,37.3350715637207,34.203651428222656,71.38871002197266,10.40391731262207,2009-08-18,2009,200908
561,76.07699584960938,92.52999877929688,67.43560791015625,37.62360763549805,34.44026565551758,71.42281341552734,10.502307891845703,2009-08-19,2009,200908
562,76.86087036132812,92.2699966430664,67.61309814453125,38.0564079284668,34.843379974365234,71.40576171875,10.515142440795898,2009-08-20,2009,200908
563,78.36778259277344,93.6500015258789,66.92501831054688,38.90754699707031,35.307861328125,71.29496765136719,10.707650184631348,2009-08-21,2009,200908
564,78.3602066040039,92.33999633789062,67.3393783569336,38.90754699707031,35.27280807495117,71.38024139404297,10.617813110351562,2009-08-24,2009,200908
565,78.51242065429688,92.76000213623047,67.5169448852539,39.05902099609375,35.37796401977539,71.38024139404297,10.656315803527832,2009-08-25,2009,200908
566,78.52001953125,92.79000091552734,67.60582733154297,39.03738021850586,35.31660842895508,71.42281341552734,10.76754093170166,2009-08-26,2009,200908
567,78.69506072998047,93.19000244140625,67.4207763671875,39.102298736572266,35.404258728027344,71.41437530517578,10.780376434326172,2009-08-27,2009,200908
568,78.67985534667969,93.87000274658203,67.57612609863281,39.13115310668945,35.43929672241211,71.49105072021484,10.989994049072266,2009-08-28,2009,200908
569,77.97965240478516,93.4000015258789,67.77595520019531,38.74885177612305,35.079986572265625,71.54222869873047,10.887323379516602,2009-08-31,2009,200908
570,76.25962829589844,93.9000015258789,67.95182037353516,37.70296859741211,34.42274856567383,71.60029602050781,10.626370429992676,2009-09-01,2009,200909
571,75.97042083740234,96.19000244140625,68.32276916503906,37.472137451171875,34.396446228027344,71.67704772949219,10.575033187866211,2009-09-02,2009,200909
572,76.60211944580078,97.45999908447266,68.07792663574219,37.847225189208984,34.624298095703125,71.60881042480469,10.664870262145996,2009-09-03,2009,200909
573,77.67525482177734,97.52999877929688,67.66983795166016,38.36656188964844,35.369205474853516,71.57459259033203,10.921546936035156,2009-09-04,2009,200909
574,78.34495544433594,97.43000030517578,67.51400756835938,38.80656051635742,35.70221710205078,71.58317565917969,11.084107398986816,2009-09-08,2009,200909
575,78.94622039794922,97.08000183105469,67.57337951660156,39.16000747680664,36.008914947509766,71.5916976928711,11.17822265625,2009-09-09,2009,200909
576,79.7529296875,97.69999694824219,68.07792663574219,39.67213439941406,36.35068893432617,71.63440704345703,11.186777114868164,2009-09-10,2009,200909
577,79.73772430419922,98.77999877929688,68.27828979492188,39.5927848815918,36.3857536315918,71.60881042480469,11.015661239624023,2009-09-11,2009,200909
578,80.1258773803711,97.95999908447266,67.87757873535156,39.91739273071289,36.52598190307617,71.56613159179688,11.011383056640625,2009-09-14,2009,200909
579,80.46076965332031,98.9000015258789,67.73661041259766,40.19147491455078,36.63990020751953,71.60029602050781,11.079829216003418,2009-09-15,2009,200909
580,81.67847442626953,99.91000366210938,67.68470001220703,40.94886779785156,37.174461364746094,71.50634002685547,11.037050247192383,2009-09-16,2009,200909
581,81.55670166015625,99.33999633789062,68.01856994628906,40.782962799072266,37.165706634521484,71.60881042480469,10.831708908081055,2009-09-17,2009,200909
582,81.60871124267578,98.66999816894531,67.65498352050781,40.862300872802734,37.22798538208008,71.54048156738281,10.93865966796875,2009-09-18,2009,200909
583,81.4022445678711,98.36000061035156,67.61051940917969,40.588199615478516,37.34202194213867,71.56613159179688,10.891599655151367,2009-09-21,2009,200909
584,81.87632751464844,99.66999816894531,67.7885513305664,40.98822784423828,37.41218948364258,71.54901123046875,10.972882270812988,2009-09-22,2009,200909
585,81.19577026367188,98.83000183105469,67.93698120117188,40.546165466308594,37.23673629760742,71.65997314453125,11.092663764953613,2009-09-23,2009,200909
586,80.30110168457031,97.55000305175781,68.12249755859375,39.959163665771484,36.903411865234375,71.67704772949219,10.887323379516602,2009-09-24,2009,200909
587,79.8728256225586,97.0,68.39701080322266,39.763511657714844,36.57884979248047,71.65145874023438,10.861656188964844,2009-09-25,2009,200909
588,81.30282592773438,97.05000305175781,68.51569366455078,40.53892517089844,37.2016716003418,71.64293670654297,11.079829216003418,2009-09-28,2009,200909
589,81.05813598632812,97.43000030517578,68.48602294921875,40.502689361572266,37.03499221801758,71.63440704345703,10.917268753051758,2009-09-29,2009,200909
590,80.74461364746094,98.8499984741211,68.53797149658203,40.21281051635742,37.061302185058594,71.71121215820312,10.960047721862793,2009-09-30,2009,200909
591,78.7410888671875,97.88999938964844,69.0535888671875,39.089542388916016,35.96480941772461,71.7829818725586,10.523699760437012,2009-10-01,2009,200910
592,78.37403869628906,98.37000274658203,69.02376556396484,38.81418228149414,35.85955810546875,71.80862426757812,10.446697235107422,2009-10-02,2009,200910
593,79.54400634765625,99.81999969482422,69.01641082763672,39.58232498168945,36.1490364074707,71.80862426757812,10.562201499938965,2009-10-05,2009,200910
594,80.68339538574219,102.27999877929688,68.79322052001953,40.13310623168945,36.78937911987305,71.76587677001953,10.801764488220215,2009-10-06,2009,200910
595,80.90518188476562,102.36000061035156,69.232177734375,40.292537689208984,36.894649505615234,71.85999298095703,10.780376434326172,2009-10-07,2009,200910
596,81.52458953857422,103.63999938964844,68.97917175292969,40.64763259887695,37.052547454833984,71.79151153564453,10.733319282531738,2009-10-08,2009,200910
597,82.0216293334961,102.83999633789062,68.31700134277344,40.85054016113281,37.2630729675293,71.68903350830078,11.075551986694336,2009-10-09,2009,200910
598,82.34283447265625,103.55999755859375,68.51787567138672,41.08243179321289,37.34202194213867,71.77446746826172,11.242389678955078,2009-10-12,2009,200910
599,82.17456817626953,104.26000213623047,68.67411804199219,40.94475555419922,37.35078048706055,71.8171615600586,11.203889846801758,2009-10-13,2009,200910
600,83.58927917480469,104.18000030517578,68.2054214477539,41.78538513183594,37.85954666137695,71.72320556640625,11.366449356079102,2009-10-14,2009,200910
601,83.89517211914062,102.86000061035156,67.98221588134766,41.82887268066406,37.77183532714844,71.6804428100586,11.195334434509277,2009-10-15,2009,200910
602,83.26810455322266,103.18000030517578,68.29464721679688,41.437522888183594,37.52621078491211,71.72320556640625,10.97715950012207,2009-10-16,2009,200910
603,83.95634460449219,104.2300033569336,68.39879608154297,41.85784912109375,37.90340042114258,71.72320556640625,11.165389060974121,2009-10-19,2009,200910
604,83.51283264160156,103.41999816894531,68.55508422851562,41.57522964477539,37.91218185424805,71.75736236572266,11.105498313903809,2009-10-20,2009,200910
605,82.76341247558594,103.75,68.39879608154297,41.1186637878418,37.84201431274414,71.72320556640625,10.887323379516602,2009-10-21,2009,200910
606,83.60456085205078,103.91999816894531,68.19794464111328,41.56797790527344,37.99113845825195,71.73171997070312,11.088384628295898,2009-10-22,2009,200910
607,82.6487045288086,103.48999786376953,67.86314392089844,40.95199203491211,37.83323287963867,71.61212921142578,10.80604362487793,2009-10-23,2009,200910
608,81.75399780273438,101.86000061035156,67.47624206542969,40.25629806518555,37.710445404052734,71.53511810302734,10.857378005981445,2009-10-26,2009,200910
609,81.3792724609375,101.8499984741211,68.05659484863281,40.183834075927734,37.140262603759766,71.6804428100586,10.694817543029785,2009-10-27,2009,200910
610,79.84224700927734,100.7300033569336,68.26490020751953,39.2562370300293,36.306922912597656,71.7829818725586,10.412474632263184,2009-10-28,2009,200910
611,81.55517578125,102.69000244140625,67.93761444091797,40.2635383605957,36.92095947265625,71.72320556640625,10.626370429992676,2009-10-29,2009,200910
612,79.19224548339844,102.52999877929688,68.44346618652344,38.922882080078125,35.92972183227539,71.80862426757812,10.348304748535156,2009-10-30,2009,200910
613,79.77345275878906,103.94999694824219,68.2634506225586,39.16202163696289,36.07887268066406,71.81723022460938,10.339747428894043,2009-11-02,2009,200911
614,80.0257797241211,106.45999908447266,68.10585021972656,39.37944030761719,36.192893981933594,71.80863952636719,10.224245071411133,2009-11-03,2009,200911
615,80.23223114013672,107.0999984741211,67.91822052001953,39.33595275878906,36.25429153442383,71.80005645751953,10.267024040222168,2009-11-04,2009,200911
616,81.70809936523438,106.9800033569336,67.93331909179688,40.1258430480957,37.149024963378906,71.86860656738281,10.510865211486816,2009-11-05,2009,200911
617,81.9222640991211,107.43000030517578,68.1358413696289,40.15483856201172,37.36832809448242,71.91999816894531,10.485198020935059,2009-11-06,2009,200911
618,83.78811645507812,108.19000244140625,68.1658935546875,41.23462677001953,38.16657638549805,71.91999816894531,10.810320854187012,2009-11-09,2009,200911
619,83.80337524414062,108.38999938964844,68.2184066772461,41.17664337158203,38.26305389404297,71.90287780761719,10.900157928466797,2009-11-10,2009,200911
620,84.23160552978516,109.5999984741211,68.41349029541016,41.423038482666016,38.5086669921875,71.97993469238281,11.032773971557617,2009-11-11,2009,200911
621,83.37515258789062,108.20999908447266,68.43600463867188,40.88677978515625,38.289371490478516,71.97137451171875,10.9429349899292,2009-11-12,2009,200911
622,83.82633209228516,109.73999786376953,68.48845672607422,41.067935943603516,38.60515594482422,71.98849487304688,10.989994049072266,2009-11-13,2009,200911
623,85.04222869873047,111.62999725341797,68.85613250732422,41.712921142578125,38.999881744384766,72.03141784667969,11.263781547546387,2009-11-16,2009,200911
624,85.1416244506836,111.97000122070312,69.00619506835938,41.69118881225586,39.12270736694336,72.04852294921875,11.259500503540039,2009-11-17,2009,200911
625,85.08808898925781,112.25,68.83366394042969,41.79262924194336,38.90340042114258,72.04852294921875,11.152554512023926,2009-11-18,2009,200911
626,83.9792709350586,112.30000305175781,68.91618347167969,41.1186637878418,38.29814529418945,72.07420349121094,10.780376434326172,2009-11-19,2009,200911
627,83.68102264404297,112.94000244140625,68.90864562988281,40.9809684753418,38.105167388916016,72.0912857055664,10.72904109954834,2009-11-20,2009,200911
628,84.74395751953125,114.29000091552734,68.81114196777344,41.53174591064453,38.71919631958008,72.08269500732422,10.844544410705566,2009-11-23,2009,200911
629,84.87395477294922,114.7300033569336,69.16378784179688,41.45928192138672,38.587608337402344,72.14273071289062,10.917268753051758,2009-11-24,2009,200911
630,85.17221069335938,116.62000274658203,69.39640045166016,41.69842529296875,38.75428771972656,72.17698669433594,10.972882270812988,2009-11-25,2009,200911
631,83.78811645507812,115.05999755859375,69.71153259277344,40.95924377441406,38.16657638549805,72.22838592529297,10.865931510925293,2009-11-27,2009,200911
632,84.07107543945312,115.63999938964844,69.82404327392578,41.1549186706543,38.21043395996094,72.23694610595703,10.891599655151367,2009-11-30,2009,200911
633,85.11103820800781,117.37999725341797,69.43905639648438,41.65493392944336,38.60515594482422,72.25499725341797,11.208168029785156,2009-12-01,2009,200912
634,85.0727767944336,119.18000030517578,69.29615783691406,41.67668151855469,38.65778732299805,72.19459533691406,11.29372501373291,2009-12-02,2009,200912
635,84.40747833251953,118.69999694824219,68.9727783203125,41.285343170166016,38.499908447265625,72.15152740478516,11.447731971740723,2009-12-03,2009,200912
636,84.88927459716797,113.75,68.46141052246094,41.53898239135742,38.70166015625,71.97036743164062,11.6060152053833,2009-12-04,2009,200912
637,84.75926208496094,113.11000061035156,68.6494369506836,41.53174591064453,38.5174446105957,72.12570190429688,11.597460746765137,2009-12-07,2009,200912
638,83.81868743896484,110.94999694824219,68.89010620117188,41.05344772338867,38.28060531616211,72.19459533691406,11.520458221435547,2009-12-08,2009,200912
639,84.13220977783203,110.83999633789062,68.75470733642578,41.1549186706543,38.66656494140625,72.1429443359375,11.563236236572266,2009-12-09,2009,200912
640,84.6063232421875,110.81999969482422,68.52159118652344,41.33607864379883,38.85953140258789,72.1170425415039,11.529012680053711,2009-12-10,2009,200912
641,84.9656982421875,109.31999969482422,68.18318939208984,41.633201599121094,38.710418701171875,72.03937530517578,11.44345474243164,2009-12-11,2009,200912
642,85.54691314697266,110.23999786376953,68.18318939208984,41.944828033447266,39.078834533691406,71.96178436279297,11.597460746765137,2009-12-14,2009,200912
643,85.14926147460938,110.20999908447266,67.96511840820312,41.69842529296875,38.85953140258789,71.9445571899414,11.490511894226074,2009-12-15,2009,200912
644,85.27925109863281,111.58999633789062,67.96511840820312,41.865108489990234,38.91217803955078,71.99630737304688,11.56751537322998,2009-12-16,2009,200912
645,84.25456237792969,107.33999633789062,68.56675720214844,41.365074157714844,38.43849563598633,72.13431549072266,11.370726585388184,2009-12-17,2009,200912
646,84.73124694824219,108.94999694824219,68.22830200195312,41.59696960449219,39.06496810913086,72.08251953125,11.580348014831543,2009-12-18,2009,200912
647,85.5923080444336,106.94999694824219,67.5289535522461,41.944828033447266,39.50432586669922,71.97036743164062,11.815634727478027,2009-12-21,2009,200912
648,85.89981079101562,106.16999816894531,67.22818756103516,42.10425567626953,39.741539001464844,71.88411712646484,11.841300964355469,2009-12-22,2009,200912
649,86.06897735595703,106.55000305175781,67.1980972290039,42.163307189941406,40.0315055847168,71.88411712646484,11.82846736907959,2009-12-23,2009,200912
650,86.47642517089844,108.36000061035156,66.95744323730469,42.411190032958984,40.40052032470703,71.79790496826172,12.008140563964844,2009-12-24,2009,200912
651,86.66094207763672,108.55000305175781,66.7769775390625,42.418479919433594,40.61140441894531,71.6944580078125,11.888358116149902,2009-12-28,2009,200912
652,86.53792572021484,107.47000122070312,66.95328521728516,42.301822662353516,40.4444694519043,71.74189758300781,11.837021827697754,2009-12-29,2009,200912
653,86.50724029541016,106.93000030517578,67.07379913330078,42.228912353515625,40.56747055053711,71.71593475341797,12.04236125946045,2009-12-30,2009,200912
654,85.67686462402344,107.30999755859375,66.74989318847656,41.849788665771484,40.19843292236328,71.62964630126953,11.9439697265625,2009-12-31,2009,200912
655,87.12992858886719,109.80000305175781,66.91560363769531,42.6663818359375,40.78715133666992,71.72463989257812,12.15359115600586,2010-01-04,2010,201001
656,87.360595703125,109.69999694824219,67.2094497680664,42.92155456542969,40.78715133666992,71.81098937988281,12.085143089294434,2010-01-05,2010,201001
657,87.4220962524414,111.51000213623047,66.93822479248047,43.06736755371094,40.54111862182617,71.81961822509766,12.055195808410645,2010-01-06,2010,201001
658,87.79110717773438,110.81999969482422,66.93822479248047,43.43191909790039,40.56747055053711,71.80231475830078,11.96108341217041,2010-01-07,2010,201001
659,88.083251953125,111.37000274658203,67.02108001708984,43.53398895263672,40.901371002197266,71.87137603759766,12.200645446777344,2010-01-08,2010,201001
660,88.20628356933594,112.8499984741211,67.06631469726562,43.63605499267578,40.73442077636719,71.90595245361328,12.157868385314941,2010-01-11,2010,201001
661,87.38360595703125,110.48999786376953,67.54850006103516,43.06009292602539,40.22479248046875,71.96635437011719,11.725797653198242,2010-01-12,2010,201001
662,88.12171936035156,111.54000091552734,67.22449493408203,43.45378875732422,40.725624084472656,71.90595245361328,11.875523567199707,2010-01-13,2010,201001
663,88.36002349853516,112.02999877929688,67.54094696044922,43.60689926147461,40.760765075683594,71.97502136230469,11.892635345458984,2010-01-14,2010,201001
664,87.36827087402344,110.86000061035156,67.84223937988281,43.023624420166016,40.28630065917969,72.03543853759766,11.520458221435547,2010-01-15,2010,201001
665,88.4599838256836,111.5199966430664,67.72171020507812,43.46837615966797,40.93650817871094,72.05269622802734,11.687294960021973,2010-01-19,2010,201001
666,87.56048583984375,108.94000244140625,67.95526123046875,43.15486145019531,40.34782028198242,72.05269622802734,11.623127937316895,2010-01-20,2010,201001
667,85.87677001953125,107.37000274658203,68.20393371582031,42.228912353515625,39.969993591308594,72.11312866210938,11.554679870605469,2010-01-21,2010,201001
668,83.96243286132812,107.16999816894531,68.26409912109375,41.35402297973633,38.80137252807617,72.17356872558594,10.981437683105469,2010-01-22,2010,201001
669,84.39293670654297,107.4800033569336,68.11344146728516,41.53628158569336,38.93317794799805,72.11312866210938,11.13116455078125,2010-01-25,2010,201001
670,84.03927612304688,107.55999755859375,68.24909973144531,41.27381134033203,38.96832275390625,72.12178802490234,11.037050247192383,2010-01-26,2010,201001
671,84.43905639648438,106.52999877929688,68.09088134765625,41.47794723510742,39.27585983276367,72.09591674804688,11.195334434509277,2010-01-27,2010,201001
672,83.47035217285156,106.4800033569336,68.06829071044922,41.09883499145508,38.26541519165039,72.1304931640625,10.925824165344238,2010-01-28,2010,201001
673,82.56317901611328,105.95999908447266,68.33199310302734,40.661376953125,37.597625732421875,72.19950866699219,10.592146873474121,2010-01-29,2010,201001
674,83.84709930419922,108.3499984741211,68.09764862060547,41.36859130859375,38.01060485839844,72.16839599609375,10.823155403137207,2010-02-01,2010,201002
675,84.86188507080078,109.12999725341797,68.2110366821289,41.97372817993164,38.353267669677734,72.17703247070312,10.94721508026123,2010-02-02,2010,201002
676,84.43905639648438,108.69999694824219,67.88600158691406,41.616485595703125,38.564144134521484,72.12518310546875,10.908714294433594,2010-02-03,2010,201002
677,81.83279418945312,104.37000274658203,68.44539642333984,40.194759368896484,37.44826126098633,72.22887420654297,10.485198020935059,2010-02-04,2010,201002
678,82.00190734863281,104.68000030517578,68.66453552246094,40.30412292480469,37.764583587646484,72.3412094116211,10.741874694824219,2010-02-05,2010,201002
679,81.4099349975586,104.04000091552734,68.60408020019531,39.932273864746094,37.492183685302734,72.28942108154297,10.69909381866455,2010-02-08,2010,201002
680,82.43247985839844,105.41000366210938,68.23365020751953,40.4718017578125,37.8787956237793,72.22026824951172,10.810320854187012,2010-02-09,2010,201002
681,82.27100372314453,105.12000274658203,68.04472351074219,40.36244201660156,37.799713134765625,72.14250183105469,10.8402681350708,2010-02-10,2010,201002
682,83.13208770751953,107.12999725341797,67.96159362792969,40.81447982788086,38.370849609375,72.16839599609375,11.032773971557617,2010-02-11,2010,201002
683,83.06288146972656,107.04000091552734,68.12030792236328,40.799896240234375,38.44992446899414,72.22887420654297,11.148276329040527,2010-02-12,2010,201002
684,84.369873046875,109.62000274658203,68.27147674560547,41.51441192626953,38.94196701049805,72.23755645751953,11.39639663696289,2010-02-16,2010,201002
685,84.76966094970703,109.25,67.90872192382812,41.682106018066406,39.161624908447266,72.17703247070312,11.404953002929688,2010-02-17,2010,201002
686,85.26940155029297,109.9800033569336,67.66675567626953,41.944557189941406,39.407649993896484,72.13380432128906,11.469121932983398,2010-02-18,2010,201002
687,85.44624328613281,109.47000122070312,67.70459747314453,42.11955642700195,39.39008712768555,72.1078872680664,11.481954574584961,2010-02-19,2010,201002
688,85.46160888671875,109.06999969482422,67.65160369873047,42.13414001464844,39.310997009277344,72.13380432128906,11.447731971740723,2010-02-22,2010,201002
689,84.4237060546875,107.88999938964844,68.16570281982422,41.5654411315918,38.80137252807617,72.19422912597656,11.169666290283203,2010-02-23,2010,201002
690,85.20018005371094,107.36000061035156,68.20347595214844,41.951866149902344,39.19676971435547,72.22887420654297,11.366449356079102,2010-02-24,2010,201002
691,85.08487701416016,108.30999755859375,68.45287322998047,41.85708236694336,39.18798828125,72.28942108154297,11.349339485168457,2010-02-25,2010,201002
692,85.13870239257812,109.43000030517578,68.55874633789062,41.908111572265625,39.328575134277344,72.3153305053711,11.28516960144043,2010-02-26,2010,201002
693,86.0228500366211,109.43000030517578,68.62999725341797,42.37474822998047,39.89971160888672,72.30235290527344,11.558958053588867,2010-03-01,2010,201003
694,86.26116943359375,111.0199966430664,68.66788482666016,42.54972457885742,40.0227165222168,72.30235290527344,11.499065399169922,2010-03-02,2010,201003
695,86.33808135986328,111.62999725341797,68.59968566894531,42.54242706298828,40.066646575927734,72.293701171875,11.417787551879883,2010-03-03,2010,201003
696,86.59942626953125,110.83000183105469,68.72089385986328,42.6882438659668,40.19843292236328,72.26776885986328,11.43489933013916,2010-03-04,2010,201003
697,87.83724212646484,110.80999755859375,68.39503479003906,43.32255554199219,40.80470657348633,72.20719909667969,11.563236236572266,2010-03-05,2010,201003
698,87.85261535644531,109.87999725341797,68.21312713623047,43.40275573730469,40.8837890625,72.17256927490234,11.524736404418945,2010-03-08,2010,201003
699,87.99871063232422,109.72000122070312,68.3874282836914,43.439205169677734,41.11225128173828,72.22451782226562,11.464842796325684,2010-03-09,2010,201003
700,88.39077758789062,108.47000122070312,68.27374267578125,43.72356033325195,41.44614028930664,72.20719909667969,11.704407691955566,2010-03-10,2010,201003
701,88.75981903076172,108.5999984741211,68.21312713623047,43.94228744506836,41.604286193847656,72.12073516845703,11.593182563781738,2010-03-11,2010,201003
702,88.76753234863281,107.94999694824219,68.31920623779297,43.93498992919922,41.613075256347656,72.12933349609375,11.554679870605469,2010-03-12,2010,201003
703,88.79058837890625,108.36000061035156,68.31920623779297,43.89125442504883,41.50764083862305,72.1552963256836,11.477676391601562,2010-03-15,2010,201003
704,89.49788665771484,110.4000015258789,68.58448028564453,44.38704299926758,41.77123260498047,72.17256927490234,11.832744598388672,2010-03-16,2010,201003
705,90.02837371826172,109.58999633789062,68.66788482666016,44.693241119384766,41.88545227050781,72.18992614746094,11.99958324432373,2010-03-17,2010,201003
706,89.98224639892578,110.33999633789062,68.48600769042969,44.569297790527344,42.02605056762695,72.1465835571289,11.914026260375977,2010-03-18,2010,201003
707,89.52677154541016,108.27999877929688,68.39503479003906,44.241214752197266,41.771846771240234,72.0947494506836,11.76002025604248,2010-03-19,2010,201003
708,90.00540924072266,107.75,68.62244415283203,44.46722412109375,42.15005874633789,72.12073516845703,11.973918914794922,2010-03-22,2010,201003
709,90.63842010498047,108.31999969482422,68.4783935546875,44.85365676879883,42.44032669067383,72.0947494506836,12.239147186279297,2010-03-23,2010,201003
710,90.19841003417969,106.30000305175781,67.79621887207031,44.717445373535156,42.23801803588867,71.98226928710938,11.96108341217041,2010-03-24,2010,201003
711,90.05171203613281,106.77999877929688,67.54617309570312,44.55634689331055,42.17646026611328,72.00818634033203,11.93969440460205,2010-03-25,2010,201003
712,89.99768829345703,108.58999633789062,67.7052993774414,44.563682556152344,42.22044372558594,72.05148315429688,11.892635345458984,2010-03-26,2010,201003
713,90.56895446777344,108.75,67.60678100585938,44.8639030456543,42.42273712158203,72.08609008789062,11.956805229187012,2010-03-29,2010,201003
